,Store,Date,Temperature,Fuel_Price,CPI,Unemployment
3897,22,2011-07-15,75.2,3.827,139.7006325,8.023
3898,22,2011-07-22,77.79,3.882,139.7969712,8.023
3899,22,2011-07-29,75.32,3.898,139.8933099,8.023
3900,22,2011-08-05,75.33,3.903,139.9896486,8.023
3901,22,2011-08-12,74.69,3.88,140.0859873,8.023
3902,22,2011-08-19,71.3,3.82,140.1289205,8.023
3903,22,2011-08-26,72.22,3.796,140.1629528,8.023
3904,22,2011-09-02,69.16,3.784,140.196985,8.023
3905,22,2011-09-09,69.14,3.809,140.2310173,8.023
3906,22,2011-09-16,68.08,3.809,140.2735,8.023
3907,22,2011-09-23,62.36,3.758,140.32725,8.023
3908,22,2011-09-30,69.78,3.684,140.381,8.023
3909,22,2011-10-07,56.44,3.633,140.43475,7.706
3910,22,2011-10-14,62.63,3.583,140.4784194,7.706
3911,22,2011-10-21,59.3,3.618,140.4616048,7.706
3912,22,2011-10-28,49.31,3.604,140.4447903,7.706
3913,22,2011-11-04,42.81,3.586,140.4279758,7.706
3914,22,2011-11-11,47.8,3.57,140.4111613,7.706
3915,22,2011-11-18,50.62,3.571,140.4127857,7.706
3916,22,2011-11-25,46.28,3.536,140.4217857,7.706
3917,22,2011-12-02,49.11,3.501,140.4307857,7.706
3918,22,2011-12-09,45.35,3.47,140.4397857,7.706
3919,22,2011-12-16,39.11,3.445,140.4700795,7.706
3920,22,2011-12-23,39.83,3.413,140.528765,7.706
3921,22,2011-12-30,36.28,3.402,140.5874505,7.706
3922,22,2012-01-06,34.61,3.439,140.6461359,7.503
3923,22,2012-01-13,39.0,3.523,140.7048214,7.503
3924,22,2012-01-20,29.16,3.542,140.8086118,7.503
3925,22,2012-01-27,35.68,3.568,140.9124021,7.503
3926,22,2012-02-03,40.58,3.633,141.0161924,7.503
3927,22,2012-02-10,35.68,3.655,141.1199827,7.503
3928,22,2012-02-17,36.25,3.703,141.2140357,7.503
3929,22,2012-02-24,39.0,3.751,141.3007857,7.503
3930,22,2012-03-02,37.47,3.827,141.3875357,7.503
3931,22,2012-03-09,41.72,3.876,141.4742857,7.503
3932,22,2012-03-16,46.06,3.867,141.55478,7.503
3933,22,2012-03-23,54.68,3.889,141.6269332,7.503
3934,22,2012-03-30,46.4,3.921,141.6990864,7.503
3935,22,2012-04-06,46.38,3.957,141.7712396,7.671
3936,22,2012-04-13,49.89,4.025,141.8433929,7.671
3937,22,2012-04-20,58.81,4.046,141.9015262,7.671
3938,22,2012-04-27,51.42,4.023,141.9596595,7.671
3939,22,2012-05-04,50.75,3.991,142.0177929,7.671
3940,22,2012-05-11,56.72,3.947,142.0759262,7.671
3941,22,2012-05-18,61.9,3.899,142.0970115,7.671
3942,22,2012-05-25,62.39,3.85,142.1032776,7.671
3943,22,2012-06-01,70.01,3.798,142.1095438,7.671
3944,22,2012-06-08,61.71,3.746,142.1158099,7.671
3945,22,2012-06-15,66.56,3.683,142.1292548,7.671
3946,22,2012-06-22,70.61,3.629,142.1606464,7.671
3947,22,2012-06-29,70.99,3.577,142.1920381,7.671
3948,22,2012-07-06,77.41,3.538,142.2234298,7.753
3949,22,2012-07-13,75.81,3.561,142.2548214,7.753
3950,22,2012-07-20,76.57,3.61,142.2337569,7.753
3951,22,2012-07-27,73.52,3.701,142.2126924,7.753
3952,22,2012-08-03,72.99,3.698,142.1916279,7.753
3953,22,2012-08-10,76.74,3.772,142.1705634,7.753
3954,22,2012-08-17,74.92,3.84,142.2157385,7.753
3955,22,2012-08-24,70.42,3.874,142.3105933,7.753
3956,22,2012-08-31,71.93,3.884,142.4054482,7.753
3957,22,2012-09-07,73.3,3.921,142.500303,7.753
3958,22,2012-09-14,66.42,3.988,142.5938833,7.753
3959,22,2012-09-21,63.38,4.056,142.6798167,7.753
3960,22,2012-09-28,62.17,4.018,142.76575,7.753
3961,22,2012-10-05,62.09,4.027,142.8516833,7.543
3962,22,2012-10-12,54.18,4.029,142.9376167,7.543
3963,22,2012-10-19,55.28,4.0,142.8633629,7.543
3964,22,2012-10-26,57.58,3.917,142.7624113,7.543
3965,22,2012-11-02,54.55,3.817,142.6614597,7.543
3966,22,2012-11-09,40.0,3.792,142.5605081,7.543
3967,22,2012-11-16,45.84,3.754,142.4928071,7.543
3968,22,2012-11-23,41.34,3.727,142.4694405,7.543
3969,22,2012-11-30,37.89,3.713,142.4460738,7.543
3970,22,2012-12-07,42.13,3.679,142.4227071,7.543
3971,22,2012-12-14,42.31,3.639,142.411735,7.543
3972,22,2012-12-21,41.52,3.574,142.4751302,7.543
3973,22,2012-12-28,34.8,3.56,142.5385253,7.543
3974,22,2013-01-04,29.43,3.577,142.6019205,7.328
3975,22,2013-01-11,36.36,3.595,142.6653157,7.328
3976,22,2013-01-18,38.95,3.593,142.7320173,7.328
3977,22,2013-01-25,25.22,3.579,142.8000415,7.328
3978,22,2013-02-01,32.63,3.608,142.8680657,7.328
3979,22,2013-02-08,27.69,3.755,142.9360899,7.328
3980,22,2013-02-15,32.73,3.807,142.9815995,7.328
3981,22,2013-02-22,30.28,3.866,142.9708227,7.328
3982,22,2013-03-01,38.37,3.885,142.9600459,7.328
3983,22,2013-03-08,35.39,3.868,142.9492691,7.328
3984,22,2013-03-15,39.87,3.843,142.9601382,7.328
3985,22,2013-03-22,33.55,3.819,143.0251221,7.328
3986,22,2013-03-29,40.87,3.796,143.090106,7.328
3987,22,2013-04-05,41.85,3.772,143.1550899,7.176
3988,22,2013-04-12,49.5,3.723,143.2200737,7.176
3989,22,2013-04-19,50.31,3.678,143.2200737,7.176
3990,22,2013-04-26,48.72,3.626,143.2200737,7.176
3991,22,2013-05-03,53.24,3.601,,
3992,22,2013-05-10,55.35,3.603,,
3993,22,2013-05-17,56.64,3.63,,
3994,22,2013-05-24,62.01,3.654,,
3995,22,2013-05-31,60.39,3.668,,
3996,22,2013-06-07,65.77,3.66,,
3997,22,2013-06-14,64.37,3.667,,
3998,22,2013-06-21,67.88,3.673,,
3999,22,2013-06-28,74.62,3.673,,
4000,22,2013-07-05,75.13,3.643,,
4001,22,2013-07-12,77.78,3.645,,
4002,22,2013-07-19,80.67,3.803,,
4003,22,2013-07-26,74.25,3.879,,
4004,23,2010-02-05,15.25,2.788,131.5279032,5.892
4005,23,2010-02-12,18.75,2.771,131.5866129,5.892
4006,23,2010-02-19,26.7,2.747,131.637,5.892
4007,23,2010-02-26,32.68,2.753,131.686,5.892
4008,23,2010-03-05,33.15,2.766,131.735,5.892
4009,23,2010-03-12,36.07,2.805,131.784,5.892
4010,23,2010-03-19,43.01,2.834,131.8242903,5.892
4011,23,2010-03-26,38.59,2.831,131.863129,5.892
4012,23,2010-04-02,40.5,2.826,131.9019677,5.435
4013,23,2010-04-09,56.82,2.849,131.9408065,5.435
4014,23,2010-04-16,44.25,2.885,131.9809,5.435
4015,23,2010-04-23,46.4,2.895,132.0226667,5.435
4016,23,2010-04-30,45.47,2.935,132.0644333,5.435
4017,23,2010-05-07,61.04,2.981,132.1062,5.435
4018,23,2010-05-14,45.33,2.983,132.152129,5.435
4019,23,2010-05-21,57.94,2.961,132.2230323,5.435
4020,23,2010-05-28,69.26,2.906,132.2939355,5.435
4021,23,2010-06-04,64.94,2.857,132.3648387,5.435
4022,23,2010-06-11,58.35,2.83,132.4357419,5.435
4023,23,2010-06-18,60.29,2.805,132.4733333,5.435
4024,23,2010-06-25,69.83,2.81,132.4976,5.435
4025,23,2010-07-02,64.76,2.815,132.5218667,5.326
4026,23,2010-07-09,77.16,2.806,132.5461333,5.326
4027,23,2010-07-16,73.94,2.796,132.5667742,5.326
4028,23,2010-07-23,70.2,2.784,132.5825806,5.326
4029,23,2010-07-30,69.71,2.792,132.5983871,5.326
4030,23,2010-08-06,70.03,2.792,132.6141935,5.326
4031,23,2010-08-13,67.43,2.81,132.63,5.326
4032,23,2010-08-20,68.65,2.796,132.6616129,5.326
4033,23,2010-08-27,63.25,2.77,132.6932258,5.326
4034,23,2010-09-03,72.91,2.735,132.7248387,5.326
4035,23,2010-09-10,63.21,2.717,132.7564516,5.326
4036,23,2010-09-17,55.3,2.716,132.7670667,5.326
4037,23,2010-09-24,57.75,2.718,132.7619333,5.326
4038,23,2010-10-01,62.07,2.717,132.7568,5.287
4039,23,2010-10-08,50.75,2.776,132.7516667,5.287
4040,23,2010-10-15,45.55,2.878,132.7633548,5.287
4041,23,2010-10-22,43.19,2.919,132.8170968,5.287
4042,23,2010-10-29,48.68,2.938,132.8708387,5.287
4043,23,2010-11-05,36.6,2.938,132.9245806,5.287
4044,23,2010-11-12,35.59,2.961,132.9783226,5.287
4045,23,2010-11-19,41.66,3.03,132.9172,5.287
4046,23,2010-11-26,34.95,3.07,132.8369333,5.287
4047,23,2010-12-03,34.3,3.065,132.7566667,5.287
4048,23,2010-12-10,20.12,3.132,132.6764,5.287
4049,23,2010-12-17,23.05,3.139,132.6804516,5.287
4050,23,2010-12-24,22.96,3.15,132.7477419,5.287
4051,23,2010-12-31,19.05,3.177,132.8150323,5.287
4052,23,2011-01-07,27.81,3.193,132.8823226,5.114
4053,23,2011-01-14,18.2,3.215,132.9510645,5.114
4054,23,2011-01-21,15.58,3.232,133.0285161,5.114
4055,23,2011-01-28,10.91,3.243,133.1059677,5.114
4056,23,2011-02-04,14.5,3.24,133.1834194,5.114
4057,23,2011-02-11,21.52,3.255,133.260871,5.114
4058,23,2011-02-18,26.6,3.263,133.3701429,5.114
4059,23,2011-02-25,17.0,3.281,133.4921429,5.114
4060,23,2011-03-04,20.67,3.437,133.6141429,5.114
4061,23,2011-03-11,29.36,3.6,133.7361429,5.114
4062,23,2011-03-18,37.28,3.634,133.8492258,5.114
4063,23,2011-03-25,29.11,3.624,133.9587419,5.114
4064,23,2011-04-01,29.44,3.638,134.0682581,4.781
4065,23,2011-04-08,36.74,3.72,134.1777742,4.781
4066,23,2011-04-15,45.51,3.823,134.2784667,4.781
4067,23,2011-04-22,39.62,3.919,134.3571,4.781
4068,23,2011-04-29,54.2,3.988,134.4357333,4.781
4069,23,2011-05-06,50.07,4.078,134.5143667,4.781
4070,23,2011-05-13,55.12,4.095,134.593,4.781
4071,23,2011-05-20,56.67,4.101,134.6803871,4.781
4072,23,2011-05-27,63.27,4.034,134.7677742,4.781
4073,23,2011-06-03,67.21,3.973,134.8551613,4.781
4074,23,2011-06-10,65.23,3.924,134.9425484,4.781
4075,23,2011-06-17,61.06,3.873,135.0837333,4.781
4076,23,2011-06-24,63.8,3.851,135.2652667,4.781
4077,23,2011-07-01,65.65,3.815,135.4468,4.584
4078,23,2011-07-08,69.92,3.784,135.6283333,4.584
4079,23,2011-07-15,69.8,3.827,135.7837419,4.584
4080,23,2011-07-22,76.74,3.882,135.8738387,4.584
4081,23,2011-07-29,69.55,3.898,135.9639355,4.584
4082,23,2011-08-05,69.53,3.903,136.0540323,4.584
4083,23,2011-08-12,69.86,3.88,136.144129,4.584
4084,23,2011-08-19,67.09,3.82,136.183129,4.584
4085,23,2011-08-26,67.04,3.796,136.2136129,4.584
4086,23,2011-09-02,65.33,3.784,136.2440968,4.584
4087,23,2011-09-09,66.04,3.809,136.2745806,4.584
4088,23,2011-09-16,60.52,3.809,136.3145,4.584
4089,23,2011-09-23,57.14,3.758,136.367,4.584
4090,23,2011-09-30,64.76,3.684,136.4195,4.584
4091,23,2011-10-07,49.0,3.633,136.472,4.42
4092,23,2011-10-14,56.79,3.583,136.5150968,4.42
4093,23,2011-10-21,52.12,3.618,136.5017742,4.42
4094,23,2011-10-28,42.57,3.604,136.4884516,4.42
4095,23,2011-11-04,39.18,3.586,136.475129,4.42
4096,23,2011-11-11,44.04,3.57,136.4618065,4.42
4097,23,2011-11-18,45.48,3.571,136.4666667,4.42
4098,23,2011-11-25,35.23,3.536,136.4788,4.42
4099,23,2011-12-02,43.6,3.501,136.4909333,4.42
4100,23,2011-12-09,36.4,3.47,136.5030667,4.42
4101,23,2011-12-16,32.99,3.445,136.5335161,4.42
4102,23,2011-12-23,27.8,3.413,136.5883871,4.42
4103,23,2011-12-30,22.3,3.402,136.6432581,4.42
4104,23,2012-01-06,24.29,3.439,136.698129,4.261
4105,23,2012-01-13,28.49,3.523,136.753,4.261
4106,23,2012-01-20,15.33,3.542,136.8564194,4.261
4107,23,2012-01-27,25.71,3.568,136.9598387,4.261
4108,23,2012-02-03,29.71,3.633,137.0632581,4.261
4109,23,2012-02-10,26.6,3.655,137.1666774,4.261
4110,23,2012-02-17,27.01,3.703,137.2583103,4.261
4111,23,2012-02-24,31.12,3.751,137.3411034,4.261
4112,23,2012-03-02,25.91,3.827,137.4238966,4.261
4113,23,2012-03-09,33.11,3.876,137.5066897,4.261
4114,23,2012-03-16,41.19,3.867,137.5843871,4.261
4115,23,2012-03-23,57.82,3.889,137.6552903,4.261
4116,23,2012-03-30,36.71,3.921,137.7261935,4.261
4117,23,2012-04-06,37.43,3.957,137.7970968,4.125
4118,23,2012-04-13,41.81,4.025,137.868,4.125
4119,23,2012-04-20,56.55,4.046,137.9230667,4.125
4120,23,2012-04-27,44.62,4.023,137.9781333,4.125
4121,23,2012-05-04,45.88,3.991,138.0332,4.125
4122,23,2012-05-11,52.9,3.947,138.0882667,4.125
4123,23,2012-05-18,58.42,3.899,138.1065806,4.125
4124,23,2012-05-25,66.43,3.85,138.1101935,4.125
4125,23,2012-06-01,66.22,3.798,138.1138065,4.125
4126,23,2012-06-08,56.82,3.746,138.1174194,4.125
4127,23,2012-06-15,64.73,3.683,138.1295333,4.125
4128,23,2012-06-22,71.82,3.629,138.1629,4.125
4129,23,2012-06-29,64.23,3.577,138.1962667,4.125
4130,23,2012-07-06,70.86,3.538,138.2296333,4.156
4131,23,2012-07-13,69.19,3.561,138.263,4.156
4132,23,2012-07-20,71.13,3.61,138.2331935,4.156
4133,23,2012-07-27,69.31,3.701,138.2033871,4.156
4134,23,2012-08-03,71.51,3.698,138.1735806,4.156
4135,23,2012-08-10,71.12,3.772,138.1437742,4.156
4136,23,2012-08-17,69.97,3.84,138.1857097,4.156
4137,23,2012-08-24,64.63,3.874,138.2814516,4.156
4138,23,2012-08-31,68.34,3.884,138.3771935,4.156
4139,23,2012-09-07,66.74,3.921,138.4729355,4.156
4140,23,2012-09-14,61.37,3.988,138.5673,4.156
4141,23,2012-09-21,56.8,4.056,138.6534,4.156
4142,23,2012-09-28,53.71,4.018,138.7395,4.156
4143,23,2012-10-05,56.65,4.027,138.8256,4.145
4144,23,2012-10-12,48.1,4.029,138.9117,4.145
4145,23,2012-10-19,47.89,4.0,138.8336129,4.145
4146,23,2012-10-26,50.56,3.917,138.7281613,4.145
4147,23,2012-11-02,51.88,3.817,138.6227097,4.145
4148,23,2012-11-09,33.21,3.792,138.5172581,4.145
4149,23,2012-11-16,39.49,3.754,138.4473,4.145
4150,23,2012-11-23,33.44,3.727,138.4246667,4.145
4151,23,2012-11-30,28.25,3.713,138.4020333,4.145
4152,23,2012-12-07,35.02,3.679,138.3794,4.145
4153,23,2012-12-14,33.4,3.639,138.3685484,4.145
4154,23,2012-12-21,31.44,3.574,138.4283871,4.145
4155,23,2012-12-28,22.04,3.56,138.4882258,4.145
4156,23,2013-01-04,12.27,3.577,138.5480645,3.932
4157,23,2013-01-11,26.3,3.595,138.6079032,3.932
4158,23,2013-01-18,30.33,3.593,138.6701613,3.932
4159,23,2013-01-25,12.05,3.579,138.7333871,3.932
4160,23,2013-02-01,22.1,3.608,138.7966129,3.932
4161,23,2013-02-08,14.94,3.755,138.8598387,3.932
4162,23,2013-02-15,25.39,3.807,138.9004286,3.932
4163,23,2013-02-22,20.86,3.866,138.8844286,3.932
4164,23,2013-03-01,32.68,3.885,138.8684286,3.932
4165,23,2013-03-08,28.49,3.868,138.8524286,3.932
4166,23,2013-03-15,34.45,3.843,138.8597742,3.932
4167,23,2013-03-22,23.83,3.819,138.9254839,3.932
4168,23,2013-03-29,34.55,3.796,138.9911935,3.932
4169,23,2013-04-05,35.96,3.772,139.0569032,3.684
4170,23,2013-04-12,39.54,3.723,139.1226129,3.684
4171,23,2013-04-19,46.36,3.678,139.1226129,3.684
4172,23,2013-04-26,44.03,3.626,139.1226129,3.684
4173,23,2013-05-03,56.61,3.601,,
4174,23,2013-05-10,62.17,3.603,,
4175,23,2013-05-17,51.72,3.63,,
4176,23,2013-05-24,59.75,3.654,,
4177,23,2013-05-31,55.99,3.668,,
4178,23,2013-06-07,62.51,3.66,,
4179,23,2013-06-14,58.89,3.667,,
4180,23,2013-06-21,61.09,3.673,,
4181,23,2013-06-28,71.56,3.673,,
4182,23,2013-07-05,71.7,3.643,,
4183,23,2013-07-12,72.85,3.645,,
4184,23,2013-07-19,76.37,3.803,,
4185,23,2013-07-26,66.54,3.879,,
4186,24,2010-02-05,22.43,2.954,131.5279032,8.326
4187,24,2010-02-12,25.94,2.94,131.5866129,8.326
4188,24,2010-02-19,31.05,2.909,131.637,8.326
4189,24,2010-02-26,33.98,2.91,131.686,8.326
4190,24,2010-03-05,36.73,2.919,131.735,8.326
4191,24,2010-03-12,42.31,2.938,131.784,8.326
4192,24,2010-03-19,46.09,2.96,131.8242903,8.326
4193,24,2010-03-26,48.87,2.963,131.863129,8.326
4194,24,2010-04-02,45.22,2.957,131.9019677,8.211
4195,24,2010-04-09,62.06,2.992,131.9408065,8.211
4196,24,2010-04-16,51.08,3.01,131.9809,8.211
4197,24,2010-04-23,51.07,3.021,132.0226667,8.211
4198,24,2010-04-30,51.48,3.042,132.0644333,8.211
4199,24,2010-05-07,66.65,3.095,132.1062,8.211
4200,24,2010-05-14,51.31,3.112,132.152129,8.211
4201,24,2010-05-21,60.44,3.096,132.2230323,8.211
4202,24,2010-05-28,69.59,3.046,132.2939355,8.211
4203,24,2010-06-04,71.99,3.006,132.3648387,8.211
4204,24,2010-06-11,64.84,2.972,132.4357419,8.211
4205,24,2010-06-18,67.17,2.942,132.4733333,8.211
4206,24,2010-06-25,74.9,2.958,132.4976,8.211
4207,24,2010-07-02,71.12,2.958,132.5218667,8.117
4208,24,2010-07-09,79.05,2.94,132.5461333,8.117
4209,24,2010-07-16,76.56,2.933,132.5667742,8.117
4210,24,2010-07-23,75.27,2.924,132.5825806,8.117
4211,24,2010-07-30,75.91,2.932,132.5983871,8.117
4212,24,2010-08-06,74.54,2.942,132.6141935,8.117
4213,24,2010-08-13,74.17,2.923,132.63,8.117
4214,24,2010-08-20,72.17,2.913,132.6616129,8.117
4215,24,2010-08-27,67.0,2.885,132.6932258,8.117
4216,24,2010-09-03,73.52,2.86,132.7248387,8.117
4217,24,2010-09-10,67.11,2.837,132.7564516,8.117
4218,24,2010-09-17,60.31,2.846,132.7670667,8.117
4219,24,2010-09-24,64.3,2.837,132.7619333,8.117
4220,24,2010-10-01,66.88,2.84,132.7568,8.275
4221,24,2010-10-08,54.82,2.903,132.7516667,8.275
4222,24,2010-10-15,52.83,2.999,132.7633548,8.275
4223,24,2010-10-22,48.69,3.049,132.8170968,8.275
4224,24,2010-10-29,57.29,3.055,132.8708387,8.275
4225,24,2010-11-05,42.2,3.049,132.9245806,8.275
4226,24,2010-11-12,41.76,3.065,132.9783226,8.275
4227,24,2010-11-19,45.63,3.138,132.9172,8.275
4228,24,2010-11-26,41.92,3.186,132.8369333,8.275
4229,24,2010-12-03,37.08,3.2,132.7566667,8.275
4230,24,2010-12-10,27.11,3.255,132.6764,8.275
4231,24,2010-12-17,27.99,3.301,132.6804516,8.275
4232,24,2010-12-24,27.74,3.309,132.7477419,8.275
4233,24,2010-12-31,25.9,3.336,132.8150323,8.275
4234,24,2011-01-07,30.72,3.351,132.8823226,8.252
4235,24,2011-01-14,22.41,3.367,132.9510645,8.252
4236,24,2011-01-21,23.69,3.391,133.0285161,8.252
4237,24,2011-01-28,17.91,3.402,133.1059677,8.252
4238,24,2011-02-04,23.83,3.4,133.1834194,8.252
4239,24,2011-02-11,26.51,3.416,133.260871,8.252
4240,24,2011-02-18,34.04,3.42,133.3701429,8.252
4241,24,2011-02-25,26.09,3.452,133.4921429,8.252
4242,24,2011-03-04,31.36,3.605,133.6141429,8.252
4243,24,2011-03-11,39.51,3.752,133.7361429,8.252
4244,24,2011-03-18,43.39,3.796,133.8492258,8.252
4245,24,2011-03-25,36.88,3.789,133.9587419,8.252
4246,24,2011-04-01,35.73,3.811,134.0682581,8.212
4247,24,2011-04-08,44.7,3.895,134.1777742,8.212
4248,24,2011-04-15,52.36,3.981,134.2784667,8.212
4249,24,2011-04-22,46.0,4.061,134.3571,8.212
4250,24,2011-04-29,60.48,4.117,134.4357333,8.212
4251,24,2011-05-06,55.75,4.192,134.5143667,8.212
4252,24,2011-05-13,58.49,4.211,134.593,8.212
4253,24,2011-05-20,59.84,4.202,134.6803871,8.212
4254,24,2011-05-27,65.74,4.134,134.7677742,8.212
4255,24,2011-06-03,73.12,4.069,134.8551613,8.212
4256,24,2011-06-10,70.02,4.025,134.9425484,8.212
4257,24,2011-06-17,64.34,3.989,135.0837333,8.212
4258,24,2011-06-24,68.88,3.964,135.2652667,8.212
4259,24,2011-07-01,70.27,3.916,135.4468,8.358
4260,24,2011-07-08,72.56,3.886,135.6283333,8.358
4261,24,2011-07-15,74.43,3.915,135.7837419,8.358
4262,24,2011-07-22,79.29,3.972,135.8738387,8.358
4263,24,2011-07-29,74.84,4.004,135.9639355,8.358
4264,24,2011-08-05,74.64,4.02,136.0540323,8.358
4265,24,2011-08-12,72.52,3.995,136.144129,8.358
4266,24,2011-08-19,69.93,3.942,136.183129,8.358
4267,24,2011-08-26,69.94,3.906,136.2136129,8.358
4268,24,2011-09-02,68.14,3.879,136.2440968,8.358
4269,24,2011-09-09,68.32,3.93,136.2745806,8.358
4270,24,2011-09-16,65.56,3.937,136.3145,8.358
4271,24,2011-09-23,60.61,3.899,136.367,8.358
4272,24,2011-09-30,68.0,3.858,136.4195,8.358
4273,24,2011-10-07,53.87,3.775,136.472,8.454
4274,24,2011-10-14,60.21,3.744,136.5150968,8.454
4275,24,2011-10-21,56.6,3.757,136.5017742,8.454
4276,24,2011-10-28,48.0,3.757,136.4884516,8.454
4277,24,2011-11-04,39.87,3.738,136.475129,8.454
4278,24,2011-11-11,46.78,3.719,136.4618065,8.454
4279,24,2011-11-18,48.17,3.717,136.4666667,8.454
4280,24,2011-11-25,41.83,3.689,136.4788,8.454
4281,24,2011-12-02,47.21,3.666,136.4909333,8.454
4282,24,2011-12-09,42.3,3.627,136.5030667,8.454
4283,24,2011-12-16,36.0,3.611,136.5335161,8.454
4284,24,2011-12-23,36.93,3.587,136.5883871,8.454
4285,24,2011-12-30,33.45,3.566,136.6432581,8.454
4286,24,2012-01-06,32.86,3.585,136.698129,8.659
4287,24,2012-01-13,36.5,3.666,136.753,8.659
4288,24,2012-01-20,25.73,3.705,136.8564194,8.659
4289,24,2012-01-27,31.92,3.737,136.9598387,8.659
4290,24,2012-02-03,38.61,3.796,137.0632581,8.659
4291,24,2012-02-10,33.82,3.826,137.1666774,8.659
4292,24,2012-02-17,33.92,3.874,137.2583103,8.659
4293,24,2012-02-24,37.35,3.917,137.3411034,8.659
4294,24,2012-03-02,35.36,3.983,137.4238966,8.659
4295,24,2012-03-09,41.5,4.021,137.5066897,8.659
4296,24,2012-03-16,48.68,4.021,137.5843871,8.659
4297,24,2012-03-23,59.51,4.054,137.6552903,8.659
4298,24,2012-03-30,47.28,4.098,137.7261935,8.659
4299,24,2012-04-06,45.25,4.143,137.7970968,8.983
4300,24,2012-04-13,48.65,4.187,137.868,8.983
4301,24,2012-04-20,61.05,4.17,137.9230667,8.983
4302,24,2012-04-27,49.26,4.163,137.9781333,8.983
4303,24,2012-05-04,52.14,4.124,138.0332,8.983
4304,24,2012-05-11,58.7,4.055,138.0882667,8.983
4305,24,2012-05-18,63.1,4.029,138.1065806,8.983
4306,24,2012-05-25,65.79,3.979,138.1101935,8.983
4307,24,2012-06-01,71.79,3.915,138.1138065,8.983
4308,24,2012-06-08,59.93,3.871,138.1174194,8.983
4309,24,2012-06-15,68.28,3.786,138.1295333,8.983
4310,24,2012-06-22,72.29,3.722,138.1629,8.983
4311,24,2012-06-29,70.4,3.667,138.1962667,8.983
4312,24,2012-07-06,77.18,3.646,138.2296333,8.953
4313,24,2012-07-13,75.36,3.689,138.263,8.953
4314,24,2012-07-20,76.42,3.732,138.2331935,8.953
4315,24,2012-07-27,73.62,3.82,138.2033871,8.953
4316,24,2012-08-03,73.26,3.819,138.1735806,8.953
4317,24,2012-08-10,75.53,3.863,138.1437742,8.953
4318,24,2012-08-17,72.87,3.963,138.1857097,8.953
4319,24,2012-08-24,68.13,3.997,138.2814516,8.953
4320,24,2012-08-31,71.18,4.026,138.3771935,8.953
4321,24,2012-09-07,72.81,4.076,138.4729355,8.953
4322,24,2012-09-14,64.28,4.088,138.5673,8.953
4323,24,2012-09-21,61.25,4.203,138.6534,8.953
4324,24,2012-09-28,58.86,4.158,138.7395,8.953
4325,24,2012-10-05,60.35,4.151,138.8256,8.693
4326,24,2012-10-12,51.64,4.186,138.9117,8.693
4327,24,2012-10-19,52.59,4.153,138.8336129,8.693
4328,24,2012-10-26,55.16,4.071,138.7281613,8.693
4329,24,2012-11-02,52.73,3.97,138.6227097,8.693
4330,24,2012-11-09,38.21,3.947,138.5172581,8.693
4331,24,2012-11-16,44.0,3.942,138.4473,8.693
4332,24,2012-11-23,35.83,3.978,138.4246667,8.693
4333,24,2012-11-30,35.7,3.966,138.4020333,8.693
4334,24,2012-12-07,38.41,3.92,138.3794,8.693
4335,24,2012-12-14,37.88,3.869,138.3685484,8.693
4336,24,2012-12-21,38.07,3.816,138.4283871,8.693
4337,24,2012-12-28,31.85,3.785,138.4882258,8.693
4338,24,2013-01-04,25.19,3.794,138.5480645,8.75
4339,24,2013-01-11,32.93,3.802,138.6079032,8.75
4340,24,2013-01-18,34.96,3.798,138.6701613,8.75
4341,24,2013-01-25,22.23,3.78,138.7333871,8.75
4342,24,2013-02-01,30.77,3.806,138.7966129,8.75
4343,24,2013-02-08,24.78,3.945,138.8598387,8.75
4344,24,2013-02-15,30.83,4.006,138.9004286,8.75
4345,24,2013-02-22,28.04,4.045,138.8844286,8.75
4346,24,2013-03-01,36.25,4.079,138.8684286,8.75
4347,24,2013-03-08,34.0,4.045,138.8524286,8.75
4348,24,2013-03-15,38.82,4.029,138.8597742,8.75
4349,24,2013-03-22,31.29,3.999,138.9254839,8.75
4350,24,2013-03-29,39.04,3.983,138.9911935,8.75
4351,24,2013-04-05,41.09,3.954,139.0569032,8.362
4352,24,2013-04-12,49.38,3.914,139.1226129,8.362
4353,24,2013-04-19,51.45,3.876,139.1226129,8.362
4354,24,2013-04-26,48.5,3.806,139.1226129,8.362
4355,24,2013-05-03,56.72,3.775,,
4356,24,2013-05-10,58.63,3.762,,
4357,24,2013-05-17,56.46,3.79,,
4358,24,2013-05-24,64.66,3.793,,
4359,24,2013-05-31,61.54,3.808,,
4360,24,2013-06-07,66.29,3.792,,
4361,24,2013-06-14,63.33,3.795,,
4362,24,2013-06-21,66.47,3.793,,
4363,24,2013-06-28,75.87,3.8,,
4364,24,2013-07-05,76.41,3.778,,
4365,24,2013-07-12,77.83,3.791,,
4366,24,2013-07-19,80.11,3.913,,
4367,24,2013-07-26,74.01,3.951,,
4368,25,2010-02-05,21.1,2.784,204.2471935,8.187
4369,25,2010-02-12,19.64,2.773,204.3857472,8.187
4370,25,2010-02-19,24.16,2.745,204.4321004,8.187
4371,25,2010-02-26,29.16,2.754,204.4630869,8.187
4372,25,2010-03-05,29.45,2.777,204.4940734,8.187
4373,25,2010-03-12,40.05,2.818,204.5250598,8.187
4374,25,2010-03-19,45.0,2.844,204.3782258,8.187
4375,25,2010-03-26,45.84,2.854,204.201755,8.187
